File,Title,International title,Genre,lang,Country,IMDB Score,Seasons,Budget,Runtime
List_of_Netflix_original_films_2022_table_0.csv,Texas Chainsaw Massacre,,slasher,english,,,,,1 h 23 min
List_of_Netflix_original_films_2022_table_0.csv,UFO,,drama,"turkish,,",,,,,1 h 50 min
List_of_Netflix_original_films_2022_table_0.csv,A Madea Homecoming,,comedy,english,,,,,1 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,Restless,,action/thriller,"french,,",,,,,1 h 36 min
List_of_Netflix_original_films_2022_table_0.csv,Against the Ice,,survival,english,,,,,1 h 43 min
List_of_Netflix_original_films_2022_table_0.csv,The Weekend Away,,thriller,english,,,,,1 h 31 min
List_of_Netflix_original_films_2022_table_0.csv,The Invisible Thread,,comedy drama,"italian,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,The Adam Project,,science fiction,english,,,,,1 h 46 min
List_of_Netflix_original_films_2022_table_0.csv,Rescued by Ruby,,drama,english,,,,,1 h 33 min
List_of_Netflix_original_films_2022_table_0.csv,Black Crab,,thriller,"swedish,,",,,,,1 h 54 min
List_of_Netflix_original_films_2022_table_0.csv,Without Saying Goodbye,,romantic comedy,"spanish,,",,,,,1 h 36 min
List_of_Netflix_original_films_2022_table_0.csv,Windfall,,thriller,english,,,,,1 h 32 min
List_of_Netflix_original_films_2022_table_0.csv,In Good Hands,,romantic comedy,"turkish,,",,,,,1 h 44 min
List_of_Netflix_original_films_2022_table_0.csv,Love Like the Falling Petals,,drama,"japanese,,",,,,,2 h 9 min
List_of_Netflix_original_films_2022_table_0.csv,All Hail,,drama,"spanish,,",,,,,1 h 58 min
List_of_Netflix_original_films_2022_table_0.csv,Apollo 10 1⁄2: A Space Age Childhood,,animation,english,,,,,1 h 38 min
List_of_Netflix_original_films_2022_table_0.csv,Battle: Freestyle,,romantic drama,"norwegian,,",,,,,1 h 28 min
List_of_Netflix_original_films_2022_table_0.csv,The Bubble,,comedy,english,,,,,2 h 6 min
List_of_Netflix_original_films_2022_table_0.csv,Cobalt Blue,,romantic drama,hindi,,,,,1 h 52 min
List_of_Netflix_original_films_2022_table_0.csv,Dancing on Glass,,drama,"spanish,,",,,,,2 h 19 min
List_of_Netflix_original_films_2022_table_0.csv,Metal Lords,,musical comedy-drama,english,,,,,1 h 38 min
List_of_Netflix_original_films_2022_table_0.csv,Yaksha: Ruthless Operations,,spy,"korean,,",,,,,2 h 5 min
List_of_Netflix_original_films_2022_table_0.csv,The Taming of the Shrewd,,comedy,"polish,,",,,,,1 h 52 min
List_of_Netflix_original_films_2022_table_0.csv,Choose or Die,,horror,english,,,,,1 h 25 min
List_of_Netflix_original_films_2022_table_0.csv,Man of God,,drama,english,,,,,1 h 51 min
List_of_Netflix_original_films_2022_table_0.csv,The Turning Point,,drama,"italian,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,365 Days: This Day,,erotic thriller,english,,,,,1 h 51 min
List_of_Netflix_original_films_2022_table_0.csv,Silverton Siege,,action/thriller,english,,,,,1 h 41 min
List_of_Netflix_original_films_2022_table_0.csv,Bubble,,anime,"japanese,,",,,,,1 h 41 min
List_of_Netflix_original_films_2022_table_0.csv,Honeymoon with My Mother,,comedy,"spanish,,",,,,,1 h 50 min
List_of_Netflix_original_films_2022_table_0.csv,Rumspringa – An Amish in Berlin,,comedy,"german,,",,,,,1 h 42 min
List_of_Netflix_original_films_2022_table_0.csv,Along for the Ride,,drama,english,,,,,1 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,The Takedown,,action/comedy,"french,,",,,,,2 h 1 min
List_of_Netflix_original_films_2022_table_0.csv,Thar,,western thriller,hindi,,,,,1 h 48 min
List_of_Netflix_original_films_2022_table_0.csv,Senior Year,,comedy,english,,,,,1 h 53 min
List_of_Netflix_original_films_2022_table_0.csv,Toscana,,drama,"danish,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,A Perfect Pairing,,romantic comedy,english,,,,,1 h 42 min
List_of_Netflix_original_films_2022_table_0.csv,F*ck Love Too,,romantic comedy,"dutch,,",,,,,1 h 32 min
List_of_Netflix_original_films_2022_table_0.csv,Godspeed,,drama,"turkish,,",,,,,1 h 59 min
List_of_Netflix_original_films_2022_table_0.csv,Interceptor,,action/drama,english,,,,,1 h 38 min
List_of_Netflix_original_films_2022_table_0.csv,Hustle,,sports,english,,,,,1 h 58 min
List_of_Netflix_original_films_2022_table_0.csv,Trees of Peace,,drama,english,,,,,1 h 38 min
List_of_Netflix_original_films_2022_table_0.csv,Centauro,,action/thriller,"spanish,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,Heart Parade,,romantic comedy,"polish,,",,,,,1 h 48 min
List_of_Netflix_original_films_2022_table_0.csv,The Wrath of God,,thriller,"spanish,,",,,,,1 h 38 min
List_of_Netflix_original_films_2022_table_0.csv,Spiderhead,,science fiction action thriller,english,,,,,1 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,Doom of Love,,drama,"turkish,,",,,,,1 h 40 min
List_of_Netflix_original_films_2022_table_0.csv,Love & Gelato,,romance,english,,,,,1 h 52 min
List_of_Netflix_original_films_2022_table_0.csv,Blasted,,science fiction/comedy,"norwegian,,",,,,,1 h 55 min
List_of_Netflix_original_films_2022_table_0.csv,Beauty,,drama,english,,,,,1 h 35 min
List_of_Netflix_original_films_2022_table_0.csv,"Hello, Goodbye, and Everything in Between",,romantic comedy,english,,,,,1 h 24 min
List_of_Netflix_original_films_2022_table_0.csv,Dangerous Liaisons,,romantic drama,"french,,",,,,,1 h 49 min
List_of_Netflix_original_films_2022_table_0.csv,Jewel,,drama,english,,,,,1 h 20 min
List_of_Netflix_original_films_2022_table_0.csv,The Sea Beast,,animated adventure,english,,,,,1 h 59 min
List_of_Netflix_original_films_2022_table_0.csv,For Jojo,,drama,"german,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,Under the Amalfi Sun,,comedy drama,"italian,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,Jaadugar,,comedy,hindi,,,,,2 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,Persuasion,,drama,english,,,,,1 h 49 min
List_of_Netflix_original_films_2022_table_0.csv,The Gray Man,,spy thriller,english,,,,,2 h 9 min
List_of_Netflix_original_films_2022_table_0.csv,Recurrence,,thriller,"spanish,,",,,,,1 h 56 min
List_of_Netflix_original_films_2022_table_0.csv,A Cut Above,,comedy,"portuguese,,",,,,,1 h 31 min
List_of_Netflix_original_films_2022_table_0.csv,The Entitled,,romantic comedy,"filipino,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,Purple Hearts,,romance,english,,,,,2 h 2 min
List_of_Netflix_original_films_2022_table_0.csv,Buba,,comedy,"german,,",,,,,1 h 34 min
List_of_Netflix_original_films_2022_table_0.csv,Don't Blame Karma!,,romantic comedy,"spanish,,",,,,,1 h 25 min
List_of_Netflix_original_films_2022_table_0.csv,Wedding Season,,comedy,english,,,,,1 h 37 min
List_of_Netflix_original_films_2022_table_0.csv,Carter,,action,"korean,,",,,,,2 h 14 min
List_of_Netflix_original_films_2022_table_0.csv,Darlings,,comedy drama,hindi,,,,,2 h 14 min
List_of_Netflix_original_films_2022_table_0.csv,Rise of the Teenage Mutant Ninja Turtles: The Movie,,animated action-adventure,english,,,,,1 h 22 min
List_of_Netflix_original_films_2022_table_0.csv,Heartsong,,romantic comedy,"turkish,,",,,,,1 h 35 min
List_of_Netflix_original_films_2022_table_0.csv,13: The Musical,,musical,english,,,,,1 h 34 min
List_of_Netflix_original_films_2022_table_0.csv,Day Shift,,fantasy comedy,english,,,,,1 h 53 min
List_of_Netflix_original_films_2022_table_0.csv,Look Both Ways,,romantic comedy,english,,,,,1 h 51 min
List_of_Netflix_original_films_2022_table_0.csv,Royalteen,,coming-of-age,"norwegian,,",,,,,1 h 48 min
List_of_Netflix_original_films_2022_table_0.csv,The Next 365 Days,,erotic thriller,english,,,,,1 h 53 min
List_of_Netflix_original_films_2022_table_0.csv,That's Amor,,romantic comedy,english,,,,,1 h 36 min
List_of_Netflix_original_films_2022_table_0.csv,Loving Adults,,thriller,"danish,,",,,,,1 h 45 min
List_of_Netflix_original_films_2022_table_0.csv,Me Time,,comedy,english,,,,,1 h 44 min
List_of_Netflix_original_films_2022_table_0.csv,Seoul Vibe,,action,"korean,,",,,,,2 h 20 min
List_of_Netflix_original_films_2022_table_0.csv,I Came By,,thriller,english,,,,,1 h 50 min
List_of_Netflix_original_films_2022_table_0.csv,Fenced in,,comedy,"portuguese,,",,,,,1 h 50 min
List_of_Netflix_original_films_2022_table_0.csv,Love in the Villa,,romantic comedy,english,,,,,1 h 55 min
List_of_Netflix_original_films_2022_table_0.csv,The Festival of Troubadours,,drama,"turkish,,",,,,,1 h 42 min
List_of_Netflix_original_films_2022_table_0.csv,End of the Road,,crime thriller,english,,,,,1 h 31 min
List_of_Netflix_original_films_2022_table_0.csv,No Limit,,thriller,"french,,",,,,,1 h 58 min
List_of_Netflix_original_films_2022_table_0.csv,Broad Peak,,thriller,"polish,,",,,,,1 h 42 min
List_of_Netflix_original_films_2022_table_0.csv,Do Revenge,,black comedy,english,,,,,1 h 58 min
List_of_Netflix_original_films_2022_table_0.csv,Drifting Home,,anime,"japanese,,",,,,,2 h
List_of_Netflix_original_films_2022_table_0.csv,I Used to Be Famous,,musical/drama,english,,,,,1 h 44 min
List_of_Netflix_original_films_2022_table_0.csv,Jogi,,drama,hindi,,,,,1 h 56 min
List_of_Netflix_original_films_2022_table_0.csv,The Perfumier,,crime/drama,"german,,",,,,,1 h 36 min
List_of_Netflix_original_films_2022_table_0.csv,A Jazzman's Blues,,drama,english,,,,,2 h 8 min
List_of_Netflix_original_films_2022_table_0.csv,Lou,,thriller,english,,,,,1 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,Athena,,drama,"french,,",,,,,1 h 37 min
List_of_Netflix_original_films_2022_table_0.csv,Blonde,,biography/drama,english,,,,,2 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,Aníkúlápó,,fantasy drama,"yoruba,,",,,,,2 h 22 min
List_of_Netflix_original_films_2022_table_0.csv,Plan A Plan B,,romantic comedy,hindi,,,,,1 h 46 min
List_of_Netflix_original_films_2022_table_0.csv,Rainbow,,fantasy drama,"spanish,,",,,,,1 h 58 min
List_of_Netflix_original_films_2022_table_0.csv,Jumping from High Places,,drama,"italian,,",,,,,1 h 28 min
List_of_Netflix_original_films_2022_table_0.csv,Mr. Harrigan's Phone,,horror,english,,,,,1 h 46 min
List_of_Netflix_original_films_2022_table_0.csv,Togo,,thriller,"spanish,,",,,,,1 h 35 min
List_of_Netflix_original_films_2022_table_0.csv,Doll House,,drama,"filipino,,",,,,,1 h 46 min
List_of_Netflix_original_films_2022_table_0.csv,Luckiest Girl Alive,,mystery,english,,,,,1 h 55 min
List_of_Netflix_original_films_2022_table_0.csv,Old People,,horror,"german,,",,,,,1 h 41 min
List_of_Netflix_original_films_2022_table_0.csv,Someone Borrowed,,romantic comedy,"portuguese,,",,,,,1 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,The Curse of Bridge Hollow,,comedy,english,,,,,1 h 31 min
List_of_Netflix_original_films_2022_table_0.csv,The School for Good and Evil,,children's fantasy,english,,,,,2 h 28 min
List_of_Netflix_original_films_2022_table_0.csv,The Stranger,,thriller,english,,,,,1 h 57 min
List_of_Netflix_original_films_2022_table_0.csv,20th Century Girl,,romantic,"korean,,",,,,,2 h 1 min
List_of_Netflix_original_films_2022_table_0.csv,Hellhole,,horror,"polish,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,Robbing Mussolini,,action/comedy,"italian,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,The Good Nurse,,drama,english,,,,,2 h 3 min
List_of_Netflix_original_films_2022_table_0.csv,Beyond the Universe,,romantic drama,"portuguese,,",,,,,2 h 7 min
List_of_Netflix_original_films_2022_table_0.csv,All Quiet on the Western Front,,war drama,"german,,",,,,,2 h 28 min
List_of_Netflix_original_films_2022_table_0.csv,Cici,,drama,"turkish,,",,,,,2 h 31 min
List_of_Netflix_original_films_2022_table_0.csv,Wendell & Wild,,stop motion fantasy horror comedy,english,,,,,1 h 46 min
List_of_Netflix_original_films_2022_table_0.csv,Wild Is the Wind,,crime/drama,english,,,,,2 h 3 min
List_of_Netflix_original_films_2022_table_0.csv,The Takeover,,action/thriller,"dutch,,",,,,,1 h 28 min
List_of_Netflix_original_films_2022_table_0.csv,The Soccer Football Movie,,animation,english,,,,,1 h 13 min
List_of_Netflix_original_films_2022_table_0.csv,Falling for Christmas,,romantic comedy,english,,,,,1 h 35 min
List_of_Netflix_original_films_2022_table_0.csv,Lost Bullet 2: Back for More,,action,"french,,",,,,,1 h 40 min
List_of_Netflix_original_films_2022_table_0.csv,Don't Leave,,drama,"turkish,,",,,,,1 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,"Monica, O My Darling",,neo-noir comedy thriller,hindi,,,,,2 h 10 min
List_of_Netflix_original_films_2022_table_0.csv,My Father's Dragon,,animated fantasy adventure,english,,,,,1 h 43 min
List_of_Netflix_original_films_2022_table_0.csv,The Lost Lotteries,,comedy,"thai,,",,,,,1 h 46 min
List_of_Netflix_original_films_2022_table_0.csv,The Wonder,,psychological drama,english,,,,,1 h 49 min
List_of_Netflix_original_films_2022_table_0.csv,Christmas with You,,romantic comedy,english,,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,Slumberland,,fantasy adventure,english,,,,,2 h
List_of_Netflix_original_films_2022_table_0.csv,Christmas on Mistletoe Farm,,comedy,english,,,,,1 h 43 min
List_of_Netflix_original_films_2022_table_0.csv,Lesson Plan,,crime/drama,"polish,,",,,,,1 h 39 min
List_of_Netflix_original_films_2022_table_0.csv,The Swimmers,,drama,english,,,,,2 h 15 min
List_of_Netflix_original_films_2022_table_0.csv,Who's a Good Boy?,,comedy,"spanish,,",,,,,1 h 35 min
List_of_Netflix_original_films_2022_table_0.csv,The Noel Diary,,drama,english,,,,,1 h 40 min
List_of_Netflix_original_films_2022_table_0.csv,A Man of Action,,biopic,"spanish,,",,,,,1 h 51 min
List_of_Netflix_original_films_2022_table_0.csv,Christmas Full of Grace,,romantic comedy,"portuguese,,",,,,,1 h 45 min
List_of_Netflix_original_films_2022_table_0.csv,My Name Is Vendetta,,thriller,"italian,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,Qala,,drama,hindi,,,,,1 h 59 min
List_of_Netflix_original_films_2022_table_0.csv,Troll,,monster,"norwegian,,",,,,,1 h 43 min
List_of_Netflix_original_films_2022_table_0.csv,Lady Chatterley's Lover,,romantic drama,english,,,,,2 h 7 min
List_of_Netflix_original_films_2022_table_0.csv,Scrooge: A Christmas Carol,,animation,english,,,,,1 h 41 min
List_of_Netflix_original_films_2022_table_0.csv,Delivery by Christmas,,romantic comedy,"polish,,",,,,,1 h 40 min
List_of_Netflix_original_films_2022_table_0.csv,Burning Patience,,drama,"spanish,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,The Marriage App,,drama,"spanish,,",,,,,1 h 41 min
List_of_Netflix_original_films_2022_table_0.csv,The Claus Family 3,,fantasy,"dutch,,",,,,,1 h 13 min
List_of_Netflix_original_films_2022_table_0.csv,Guillermo del Toro's Pinocchio,,stop motion fantasy musical drama,english,,,,,1 h 56 min
List_of_Netflix_original_films_2022_table_0.csv,I Believe in Santa,,romantic comedy,english,,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,The Big 4,,action/comedy,"indonesian,,",,,,,2 h 21 min
List_of_Netflix_original_films_2022_table_0.csv,"Bardo, False Chronicle of a Handful of Truths",,comedy,"spanish,,",,,,,2 h 39 min
List_of_Netflix_original_films_2022_table_0.csv,Private Lesson,,romantic comedy,"turkish,,",,,,,1 h 29 min
List_of_Netflix_original_films_2022_table_0.csv,A Not So Merry Christmas,,comedy,"spanish,,",,,,,1 h 40 min
List_of_Netflix_original_films_2022_table_0.csv,Glass Onion: A Knives Out Mystery,,murder mystery,english,,,,,2 h 19 min
List_of_Netflix_original_films_2022_table_0.csv,A Night at the Kindergarten,,black comedy,"polish,,",,,,,1 h 37 min
List_of_Netflix_original_films_2022_table_0.csv,White Noise,,black comedy,english,,,,,2 h 16 min
List_of_Netflix_original_films_2022_table_1.csv,Three Songs for Benazir,,,"pashto,,",,,,,22 min
List_of_Netflix_original_films_2022_table_1.csv,The Tinder Swindler,,,english,,,,,1 h 54 min
List_of_Netflix_original_films_2022_table_1.csv,Downfall: The Case Against Boeing,,,english,,,,,1 h 29 min
List_of_Netflix_original_films_2022_table_1.csv,11M: Terror in Madrid,,,"spanish,,",,,,,1 h 32 min
List_of_Netflix_original_films_2022_table_1.csv,Surviving Paradise: A Family Tale,,,english,,,,,1 h 19 min
List_of_Netflix_original_films_2022_table_1.csv,Broken Idol: The Undoing of Diomedes Díaz,,,"spanish,,",,,,,1 h 42 min
List_of_Netflix_original_films_2022_table_1.csv,Trust No One: The Hunt for the Crypto King,,,english,,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_1.csv,Return to Space,,,english,,,,,2 h 8 min
List_of_Netflix_original_films_2022_table_1.csv,White Hot: The Rise & Fall of Abercrombie & Fitch,,,english,,,,,1 h 28 min
List_of_Netflix_original_films_2022_table_1.csv,The Mystery of Marilyn Monroe: The Unheard Tapes,,,english,,,,,1 h 41 min
List_of_Netflix_original_films_2022_table_1.csv,Hold Your Breath: The Ice Dive,,,english,,,,,40 min
List_of_Netflix_original_films_2022_table_1.csv,Our Father,,,english,,,,,1 h 37 min
List_of_Netflix_original_films_2022_table_1.csv,Cyber Hell: Exposing an Internet Horror,,,"korean,,",,,,,1 h 45 min
List_of_Netflix_original_films_2022_table_1.csv,The Photographer: Murder in Pinamar,,,"spanish,,",,,,,1 h 46 min
List_of_Netflix_original_films_2022_table_1.csv,Gladbeck: The Hostage Crisis,,,"german,,",,,,,1 h 31 min
List_of_Netflix_original_films_2022_table_1.csv,Jennifer Lopez: Halftime,,,english,,,,,1 h 36 min
List_of_Netflix_original_films_2022_table_1.csv,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",,,"japanese,,",,,,,1 h 27 min
List_of_Netflix_original_films_2022_table_1.csv,The Martha Mitchell Effect,,,english,,,,,40 min
List_of_Netflix_original_films_2022_table_1.csv,Civil: Ben Crump,,,english,,,,,1 h 41 min
List_of_Netflix_original_films_2022_table_1.csv,Girl in the Picture,,,english,,,,,1 h 42 min
List_of_Netflix_original_films_2022_table_1.csv,My Daughter's Killer,,,"french,,",,,,,1 h 24 min
List_of_Netflix_original_films_2022_table_1.csv,Never Stop Dreaming: The Life and Legacy of Shimon Peres,,,english,,,,,2 h 9 min
List_of_Netflix_original_films_2022_table_1.csv,Bank Robbers: The Last Great Heist,,,"spanish,,",,,,,1 h 50 min
List_of_Netflix_original_films_2022_table_1.csv,Stay on Board: The Leo Baker Story,,,english,,,,,1 h 13 min
List_of_Netflix_original_films_2022_table_1.csv,Inside the Mind of a Cat,,,english,,,,,1 h 7 min
List_of_Netflix_original_films_2022_table_1.csv,Untold: The Rise and Fall of AND1,,,english,,,,,1 h 9 min
List_of_Netflix_original_films_2022_table_1.csv,Running with the Devil: The Wild World of John McAfee,,,english,,,,,1 h 45 min
List_of_Netflix_original_films_2022_table_1.csv,The Figo Affair: The Transfer that Changed Football,,,"spanish,,",,,,,1 h 44 min
List_of_Netflix_original_films_2022_table_1.csv,Untold: Operation Flagrant Foul,,,english,,,,,1 h 17 min
